Date,State,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct
12/5/2021,PA,82.5,99.9
12/5/2021,RI,84.1,99.9
12/5/2021,SC,60.8,97.5
12/5/2021,SD,67.9,99.9
12/5/2021,TN,57.2,89.3
12/5/2021,TX,64.6,92.8
12/5/2021,UT,65.1,99.1
12/5/2021,VA,76.3,99.9
12/5/2021,VT,86.3,99.9
12/5/2021,WA,73.4,98.4
12/5/2021,WI,66.4,99
12/5/2021,WV,69.3,99.9
12/5/2021,WY,54.2,90.3
12/6/2021,AK,63.6,92.2
12/6/2021,AL,57.1,91.6
12/6/2021,AR,61.1,91.3
12/6/2021,AZ,65.1,93.9
12/6/2021,CA,79.8,99.9
12/6/2021,CO,72.2,96.6
12/6/2021,CT,85,99.9
12/6/2021,DC,83,99.9
12/6/2021,DE,73.5,99.9
12/6/2021,FL,72.5,99.9
12/6/2021,GA,59.4,91.2
12/6/2021,HI,82.8,99.9
12/6/2021,IA,63,96.9
12/6/2021,ID,51.1,91.7
12/6/2021,IL,69.9,94.3
12/6/2021,IN,56.3,90.1
12/6/2021,KS,66.9,99.9
12/6/2021,KY,60.9,93.6
12/6/2021,LA,56,89.2
12/6/2021,MA,86.9,99.9
12/6/2021,MD,77.7,99.9
12/6/2021,ME,82.8,99.9
12/6/2021,MI,61.8,93.4
12/6/2021,MN,69.7,99.9
12/6/2021,MO,60.5,92.5
12/6/2021,MS,54.1,88.1
12/6/2021,MT,60.3,92.3
12/6/2021,NC,71.5,99.9
12/6/2021,ND,58.5,97.1
12/6/2021,NE,64.5,95.8
12/6/2021,NH,89.6,99.9
12/6/2021,NJ,80.1,99.9
12/6/2021,NM,77.7,99.9
12/6/2021,NV,67.1,95.2
12/6/2021,NY,79.4,99.3
12/6/2021,OH,58.9,90.3
12/6/2021,OK,63.6,99.9
12/6/2021,OR,72.1,95.5
12/6/2021,PA,82.8,99.9
12/6/2021,RI,84.3,99.9
12/6/2021,SC,60.9,97.6
12/6/2021,SD,67.9,99.9
12/6/2021,TN,57.2,89.3
12/6/2021,TX,64.7,92.8
12/6/2021,UT,65.1,99.1
12/6/2021,VA,76.4,99.9
12/6/2021,VT,86.5,99.9
12/6/2021,WA,73.4,98.4
12/6/2021,WI,66.4,99.1
12/6/2021,WV,69.3,99.9
12/6/2021,WY,54.2,90.4
12/7/2021,AK,63.6,92.3
12/7/2021,AL,57.2,91.6
12/7/2021,AR,61.1,91.3
12/7/2021,AZ,65.1,93.9
12/7/2021,CA,79.8,99.9
12/7/2021,CO,72.3,96.6
12/7/2021,CT,85.1,99.9
12/7/2021,DC,83.2,99.9
12/7/2021,DE,73.5,99.9
12/7/2021,FL,72.5,99.9
12/7/2021,GA,59.6,91.3
12/7/2021,HI,82.9,99.9
12/7/2021,IA,63.2,97
12/7/2021,ID,51.2,91.7
12/7/2021,IL,70,94.4
12/7/2021,IN,56.3,90.1
12/7/2021,KS,67,99.9
12/7/2021,KY,60.9,93.6
12/7/2021,LA,56.1,89.2
12/7/2021,MA,87,99.9
12/7/2021,MD,77.8,99.9
12/7/2021,ME,83,99.9
12/7/2021,MI,61.8,93.5
12/7/2021,MN,69.7,99.9
12/7/2021,MO,60.5,92.5
12/7/2021,MS,54.5,88.4
12/7/2021,MT,60.5,92.3
12/7/2021,NC,71.8,99.9
12/7/2021,ND,58.7,97.2
12/7/2021,NE,64.8,95.9
12/7/2021,NH,89.8,99.9
12/7/2021,NJ,80.3,99.9
12/7/2021,NM,77.7,99.9
12/7/2021,NV,67.2,95.3
12/7/2021,NY,79.5,99.4
12/7/2021,OH,59,90.3
12/7/2021,OK,63.7,99.9
12/7/2021,OR,72.1,95.6
12/7/2021,PA,82.9,99.9
12/7/2021,RI,84.6,99.9
12/7/2021,SC,61,97.6
12/7/2021,SD,68.2,99.9
12/7/2021,TN,57.4,89.4
12/7/2021,TX,64.8,92.9
12/7/2021,UT,65.3,99.2
12/7/2021,VA,76.5,99.9
12/7/2021,VT,86.6,99.9
12/7/2021,WA,73.6,98.5
12/7/2021,WI,66.4,99.1
12/7/2021,WV,69.4,99.9
12/7/2021,WY,54.4,90.5
12/8/2021,AK,63.7,92.3
12/8/2021,AL,57.3,91.7
12/8/2021,AR,61.3,91.5
12/8/2021,AZ,65.2,94
12/8/2021,CA,80,99.9
12/8/2021,CO,72.4,96.7
12/8/2021,CT,85.3,99.9
12/8/2021,DC,83.5,99.9
12/8/2021,DE,74.2,99.9
12/8/2021,FL,72.5,99.9
12/8/2021,GA,59.7,91.3
12/8/2021,HI,83,99.9
12/8/2021,IA,63.3,97
12/8/2021,ID,51.2,91.8
12/8/2021,IL,70.2,94.6
12/8/2021,IN,56.4,90.2
12/8/2021,KS,67.1,99.9
12/8/2021,KY,61,93.7
12/8/2021,LA,56.1,89.3
12/8/2021,MA,87.1,99.9
12/8/2021,MD,77.9,99.9
12/8/2021,ME,83.1,99.9
12/8/2021,MI,61.9,93.5
12/8/2021,MN,69.8,99.9
12/8/2021,MO,60.6,92.6
12/8/2021,MS,54.5,88.4
12/8/2021,MT,60.6,92.4
12/8/2021,NC,72,99.9
12/8/2021,ND,58.8,97.3
12/8/2021,NE,64.8,95.9
12/8/2021,NH,90.1,99.9
12/8/2021,NJ,80.4,99.9
12/8/2021,NM,77.9,99.9
12/8/2021,NV,67.2,95.3
12/8/2021,NY,79.7,99.5
12/8/2021,OH,59.1,90.4
12/8/2021,OK,63.8,99.9
12/8/2021,OR,72.2,95.6
12/8/2021,PA,83.1,99.9
12/8/2021,RI,84.7,99.9
12/8/2021,SC,61.1,97.7
12/8/2021,SD,68.3,99.9
12/8/2021,TN,57.5,89.4
12/8/2021,TX,64.9,93
12/8/2021,UT,65.5,99.3
12/8/2021,VA,76.7,99.9
12/8/2021,VT,86.6,99.9
12/8/2021,WA,73.7,98.6
12/8/2021,WI,66.5,99.1
12/8/2021,WV,86.7,99.9
12/8/2021,WY,54.5,90.6
12/9/2021,AK,63.8,92.4
12/9/2021,AL,57.3,91.7
12/9/2021,AR,61.4,91.6
12/9/2021,AZ,65.4,94.1
12/9/2021,CA,80.1,95
12/9/2021,CO,72.5,95
12/9/2021,CT,85.5,95
12/9/2021,DC,83.7,95
12/9/2021,DE,74.4,95
12/9/2021,FL,72.5,95
12/9/2021,GA,59.8,91.4
12/9/2021,HI,83.1,95
12/9/2021,IA,63.4,95
12/9/2021,ID,51.3,91.9
12/9/2021,IL,70.1,94.3
12/9/2021,IN,56.5,90.2
12/9/2021,KS,67.2,95
12/9/2021,KY,61.1,93.8
12/9/2021,LA,56.2,89.3
12/9/2021,MA,87.3,95
12/9/2021,MD,78.1,95
12/9/2021,ME,83.2,95
12/9/2021,MI,62,93.6
12/9/2021,MN,69.9,95
12/9/2021,MO,60.8,92.6
12/9/2021,MS,54.7,88.5
12/9/2021,MT,60.7,92.4
12/9/2021,NC,72.2,95
12/9/2021,ND,58.9,95
12/9/2021,NE,64.9,95
12/9/2021,NH,90.4,95
12/9/2021,NJ,80.6,95
12/9/2021,NM,78,95
12/9/2021,NV,67.4,95
12/9/2021,NY,79.9,95
12/9/2021,OH,59.2,90.4
12/9/2021,OK,64,95
12/9/2021,OR,72.3,95
12/9/2021,PA,83.1,95
12/9/2021,RI,85,95
12/9/2021,SC,61.2,95
12/9/2021,SD,68.5,95
12/9/2021,TN,57.5,89.5
12/9/2021,TX,65,93.1
12/9/2021,UT,65.6,95
12/9/2021,VA,76.7,95
12/9/2021,VT,86.7,95
12/9/2021,WA,73.8,95
12/9/2021,WI,66.7,95
12/9/2021,WV,86.7,95
12/9/2021,WY,54.6,90.7
12/10/2021,AK,63.9,92.5
12/10/2021,AL,57.4,91.9
12/10/2021,AR,61.4,91.6
12/10/2021,AZ,65.5,94.2
12/10/2021,CA,80.3,95
12/10/2021,CO,72.7,95
12/10/2021,CT,85.7,95
12/10/2021,DC,84.1,95
12/10/2021,DE,74.6,95
12/10/2021,FL,72.8,95
12/10/2021,GA,59.9,91.5
12/10/2021,HI,83.3,95
12/10/2021,IA,63.5,95
12/10/2021,ID,51.3,91.9
12/10/2021,IL,70.3,94.5
12/10/2021,IN,56.6,90.3
12/10/2021,KS,67.4,95
12/10/2021,KY,61.2,93.9
12/10/2021,LA,56.3,89.3
12/10/2021,MA,87.5,95
12/10/2021,MD,78.2,95
12/10/2021,ME,83.4,95
12/10/2021,MI,62,93.6
12/10/2021,MN,70,95
12/10/2021,MO,60.9,92.7
12/10/2021,MS,54.7,88.5
12/10/2021,MT,60.8,92.5
12/10/2021,NC,72.4,95
12/10/2021,ND,59,95
12/10/2021,NE,65.1,95
12/10/2021,NH,90.7,95
12/10/2021,NJ,80.8,95
12/10/2021,NM,78.2,95
12/10/2021,NV,67.5,95
12/10/2021,NY,80.6,95
12/10/2021,OH,59.3,90.5
12/10/2021,OK,64.1,95
12/10/2021,OR,72.5,95
12/10/2021,PA,83.5,95
12/10/2021,RI,85.3,95
12/10/2021,SC,61.3,95
12/10/2021,SD,68.7,95
12/10/2021,TN,57.6,89.5
12/10/2021,TX,65.1,93.2
12/10/2021,UT,65.6,95
12/10/2021,VA,76.9,95
12/10/2021,VT,86.9,95
12/10/2021,WA,73.9,95
12/10/2021,WI,66.8,95
12/10/2021,WV,89,95
12/10/2021,WY,54.6,90.7
12/11/2021,AK,64,92.5
12/11/2021,AL,57.5,91.9
12/11/2021,AR,61.6,91.7
12/11/2021,AZ,65.6,94.3
12/11/2021,CA,80.5,95
12/11/2021,CO,72.8,95
12/11/2021,CT,86,95
12/11/2021,DC,84.4,95
12/11/2021,DE,74.7,95
12/11/2021,FL,72.9,95
12/11/2021,GA,59.9,91.5
12/11/2021,HI,83.4,95
12/11/2021,IA,63.6,95
12/11/2021,ID,51.4,92
12/11/2021,IL,70.6,94.7
12/11/2021,IN,56.7,90.4
12/11/2021,KS,67.5,95
12/11/2021,KY,61.4,94
12/11/2021,LA,56.4,89.4
12/11/2021,MA,87.7,95
12/11/2021,MD,78.3,95
12/11/2021,ME,83.6,95
12/11/2021,MI,62.1,93.7
12/11/2021,MN,70.1,95
12/11/2021,MO,61.1,92.9
12/11/2021,MS,54.7,88.6
12/11/2021,MT,60.9,92.6
12/11/2021,NC,72.9,95
12/11/2021,ND,61,95
12/11/2021,NE,65.1,95
12/11/2021,NH,91.6,95
12/11/2021,NJ,81,95
12/11/2021,NM,78.4,95
12/11/2021,NV,67.7,95
12/11/2021,NY,80.8,95
12/11/2021,OH,59.4,90.5
12/11/2021,OK,64.2,95
12/11/2021,OR,72.6,95
12/11/2021,PA,83.7,95
12/11/2021,RI,85.5,95
12/11/2021,SC,61.4,95
12/11/2021,SD,68.9,95
12/11/2021,TN,57.7,89.6
12/11/2021,TX,65.2,93.3
12/11/2021,UT,65.9,95
12/11/2021,VA,77,95
12/11/2021,VT,87,95
12/11/2021,WA,74.1,95
12/11/2021,WI,66.9,95
12/11/2021,WV,89,95
12/11/2021,WY,54.6,90.7
12/12/2021,AK,64,92.5
12/12/2021,AL,57.5,91.9
12/12/2021,AR,61.7,91.8
12/12/2021,AZ,65.7,94.4
12/12/2021,CA,80.6,95
12/12/2021,CO,72.9,95
12/12/2021,CT,86,95
12/12/2021,DC,84.6,95
12/12/2021,DE,74.8,95
12/12/2021,FL,73,95
12/12/2021,GA,60,91.6
12/12/2021,HI,83.5,95
12/12/2021,IA,63.6,95
12/12/2021,ID,51.5,92.1
12/12/2021,IL,70.7,94.8
12/12/2021,IN,56.8,90.4
12/12/2021,KS,67.6,95
12/12/2021,KY,61.4,94
12/12/2021,LA,56.4,89.4
12/12/2021,MA,87.9,95
12/12/2021,MD,78.4,95
12/12/2021,ME,83.6,95
12/12/2021,MI,62.3,93.8
12/12/2021,MN,70.3,95
12/12/2021,MO,61.1,92.9
12/12/2021,MS,54.7,88.6
12/12/2021,MT,60.9,92.6
12/12/2021,NC,73,95
12/12/2021,ND,61,95
12/12/2021,NE,65.1,95
12/12/2021,NH,91.8,95
12/12/2021,NJ,81.1,95
12/12/2021,NM,78.6,95
12/12/2021,NV,67.8,95
12/12/2021,NY,81,95
12/12/2021,OH,59.4,90.6
12/12/2021,OK,64.3,95
12/12/2021,OR,72.7,95
12/12/2021,PA,83.9,95
12/12/2021,RI,85.7,95
12/12/2021,SC,61.5,95
12/12/2021,SD,68.9,95
12/12/2021,TN,57.7,89.6
12/12/2021,TX,65.2,93.3
12/12/2021,UT,65.9,95
12/12/2021,VA,77.1,95
12/12/2021,VT,87.2,95
12/12/2021,WA,74.1,95
12/12/2021,WI,67,95
12/12/2021,WV,89,95
12/12/2021,WY,54.7,90.8
12/13/2021,AK,64.1,92.6
12/13/2021,AL,57.6,92
12/13/2021,AR,61.7,91.8
12/13/2021,AZ,65.8,94.5
12/13/2021,CA,80.7,95
12/13/2021,CO,73,95
12/13/2021,CT,86.2,95
12/13/2021,DC,84.8,95
12/13/2021,DE,74.8,95
12/13/2021,FL,73.1,95
12/13/2021,GA,60,91.6
12/13/2021,HI,83.5,95
12/13/2021,IA,63.6,95
12/13/2021,ID,51.5,92.1
12/13/2021,IL,70.9,94.9
12/13/2021,IN,56.8,90.5
12/13/2021,KS,67.7,95
12/13/2021,KY,61.4,94
12/13/2021,LA,56.5,89.4
12/13/2021,MA,88.1,95
12/13/2021,MD,78.5,95
12/13/2021,ME,83.7,95
12/13/2021,MI,62.3,93.8
12/13/2021,MN,70.3,95
12/13/2021,MO,61.2,92.9
12/13/2021,MS,54.7,88.6
12/13/2021,MT,60.9,92.6
12/13/2021,NC,73.1,95
12/13/2021,ND,61,95
12/13/2021,NE,65.2,95
12/13/2021,NH,92,95
12/13/2021,NJ,81.2,95
12/13/2021,NM,78.7,95
12/13/2021,NV,67.9,95
12/13/2021,NY,81.1,95
12/13/2021,OH,59.5,90.6
12/13/2021,OK,64.4,95
12/13/2021,OR,72.8,95
12/13/2021,PA,84,95
12/13/2021,RI,85.8,95
12/13/2021,SC,61.5,95
12/13/2021,SD,68.9,95
12/13/2021,TN,57.7,89.6
12/13/2021,TX,65.3,93.4
12/13/2021,UT,65.9,95
12/13/2021,VA,77.2,95
12/13/2021,VT,87.3,95
12/13/2021,WA,74.1,95
12/13/2021,WI,67,95
12/13/2021,WV,89,95
12/13/2021,WY,54.7,90.8
12/14/2021,AK,64.1,92.6
12/14/2021,AL,57.6,92
12/14/2021,AR,61.7,91.9
12/14/2021,AZ,65.9,94.5
12/14/2021,CA,80.8,95
12/14/2021,CO,73,95
12/14/2021,CT,86.3,95
12/14/2021,DC,85,95
12/14/2021,DE,74.8,95
12/14/2021,FL,73.1,95
12/14/2021,GA,60.1,91.6
12/14/2021,HI,83.6,95
12/14/2021,IA,63.8,95
12/14/2021,ID,51.5,92.1
12/14/2021,IL,70.9,94.9
12/14/2021,IN,56.9,90.5
12/14/2021,KS,67.7,95
12/14/2021,KY,61.5,94.1
12/14/2021,LA,56.5,89.4
12/14/2021,MA,88.2,95
12/14/2021,MD,78.6,95
12/14/2021,ME,84,95
12/14/2021,MI,62.4,93.8
12/14/2021,MN,70.3,95
12/14/2021,MO,61.2,93
12/14/2021,MS,54.7,88.6
12/14/2021,MT,61,92.7
12/14/2021,NC,73.2,95
12/14/2021,ND,61.2,95
12/14/2021,NE,65.3,95
12/14/2021,NH,93.2,95
12/14/2021,NJ,81.4,95
12/14/2021,NM,78.8,95
12/14/2021,NV,67.9,95
12/14/2021,NY,81.2,95
12/14/2021,OH,59.5,90.6
12/14/2021,OK,64.4,95
12/14/2021,OR,72.8,95
12/14/2021,PA,84.1,95
12/14/2021,RI,86,95
12/14/2021,SC,61.6,95
12/14/2021,SD,69.1,95
12/14/2021,TN,57.8,89.7
12/14/2021,TX,65.4,93.4
12/14/2021,UT,66,95
12/14/2021,VA,77.3,95
12/14/2021,VT,87.5,95
12/14/2021,WA,74.3,95
12/14/2021,WI,67.1,95
12/14/2021,WV,89.4,95
12/14/2021,WY,54.9,90.9
12/15/2021,AK,64.2,92.6
12/15/2021,AL,57.7,92.1
12/15/2021,AR,61.7,91.9
12/15/2021,AZ,66,94.6
12/15/2021,CA,80.9,95
12/15/2021,CO,73.2,95
12/15/2021,CT,86.6,95
12/15/2021,DC,85.2,95
12/15/2021,DE,75.2,95
12/15/2021,FL,73.2,95
12/15/2021,GA,60.2,91.7
12/15/2021,HI,83.7,95
12/15/2021,IA,63.9,95
12/15/2021,ID,51.6,92.2
12/15/2021,IL,71.1,95
12/15/2021,IN,56.9,90.5
12/15/2021,KS,67.9,95
12/15/2021,KY,61.5,94.1
12/15/2021,LA,56.6,89.5
12/15/2021,MA,88.3,95
12/15/2021,MD,78.7,95
12/15/2021,ME,84.1,95
12/15/2021,MI,62.4,93.9
12/15/2021,MN,70.4,95
12/15/2021,MO,61.3,93
12/15/2021,MS,55,88.8
12/15/2021,MT,61.1,92.7
12/15/2021,NC,73.4,95
12/15/2021,ND,61.2,95
12/15/2021,NE,65.4,95
12/15/2021,NH,93.5,95
12/15/2021,NJ,81.5,95
12/15/2021,NM,78.9,95
12/15/2021,NV,68,95
12/15/2021,NY,81.4,95
12/15/2021,OH,59.6,90.7
12/15/2021,OK,64.6,95
12/15/2021,OR,72.9,95
12/15/2021,PA,84.3,95
12/15/2021,RI,86.2,95
12/15/2021,SC,61.6,95
12/15/2021,SD,69.3,95
12/15/2021,TN,57.9,89.7
12/15/2021,TX,65.5,93.5
12/15/2021,UT,66.2,95
12/15/2021,VA,77.4,95
12/15/2021,VT,87.6,95
12/15/2021,WA,74.3,95
12/15/2021,WI,67.1,95
12/15/2021,WV,89.4,95
12/15/2021,WY,54.9,90.9
12/16/2021,AK,64.3,92.7
12/16/2021,AL,57.7,92.1
12/16/2021,AR,61.8,91.9
12/16/2021,AZ,66.1,94.7
12/16/2021,CA,81.1,95
12/16/2021,CO,73.3,95
12/16/2021,CT,86.6,95
12/16/2021,DC,85.5,95
12/16/2021,DE,75.3,95
12/16/2021,FL,73.3,95
12/16/2021,GA,60.2,91.7
12/16/2021,HI,83.7,95
12/16/2021,IA,63.9,95
12/16/2021,ID,51.6,92.2
12/16/2021,IL,70.7,94.6
12/16/2021,IN,57,90.6
12/16/2021,KS,68,95
12/16/2021,KY,61.6,94.2
12/16/2021,LA,56.6,89.5
12/16/2021,MA,88.5,95
12/16/2021,MD,78.8,95
12/16/2021,ME,84.3,95
12/16/2021,MI,62.5,94
12/16/2021,MN,70.5,95
12/16/2021,MO,61.4,93.1
12/16/2021,MS,55.1,88.9
12/16/2021,MT,61.3,92.9
12/16/2021,NC,73.8,95
12/16/2021,ND,61.3,95
12/16/2021,NE,65.4,95
12/16/2021,NH,93.7,95
12/16/2021,NJ,81.7,95
12/16/2021,NM,79.1,95
12/16/2021,NV,68.1,95
12/16/2021,NY,81.6,95
12/16/2021,OH,59.7,90.7
12/16/2021,OK,64.7,95
12/16/2021,OR,73,95
12/16/2021,PA,84.3,95
12/16/2021,RI,86.4,95
12/16/2021,SC,61.7,95
12/16/2021,SD,69.4,95
12/16/2021,TN,58,89.8
12/16/2021,TX,65.6,93.6
12/16/2021,UT,66.4,95
12/16/2021,VA,77.5,95
12/16/2021,VT,87.7,95
12/16/2021,WA,74.5,95
12/16/2021,WI,67.2,95
12/16/2021,WV,89.5,95
12/16/2021,WY,55.1,91.1
12/17/2021,AK,64.4,92.8
12/17/2021,AL,57.8,92.2
12/17/2021,AR,61.9,92
12/17/2021,AZ,66.2,94.7
12/17/2021,CA,81.2,95
12/17/2021,CO,73.4,95
12/17/2021,CT,86.8,95
12/17/2021,DC,85.8,95
12/17/2021,DE,75.4,95
12/17/2021,FL,73.4,95
12/17/2021,GA,60.3,91.8
12/17/2021,HI,83.8,95
12/17/2021,IA,64,95
12/17/2021,ID,51.7,92.3
12/17/2021,IL,70.9,94.8
12/17/2021,IN,57.1,90.6
12/17/2021,KS,68.1,95
12/17/2021,KY,61.7,94.2
12/17/2021,LA,56.7,89.5
12/17/2021,MA,88.7,95
12/17/2021,MD,79,95
12/17/2021,ME,84.4,95
12/17/2021,MI,62.6,94
12/17/2021,MN,70.6,95
12/17/2021,MO,61.5,93.2
12/17/2021,MS,55.2,89
12/17/2021,MT,61.4,92.9
12/17/2021,NC,74,95
12/17/2021,ND,61.4,95
12/17/2021,NE,65.6,95
12/17/2021,NH,94.1,95
12/17/2021,NJ,81.9,95
12/17/2021,NM,79.2,95
12/17/2021,NV,68.3,95
12/17/2021,NY,81.7,95
12/17/2021,OH,59.7,90.8
12/17/2021,OK,64.8,95
12/17/2021,OR,73.1,95
12/17/2021,PA,84.7,95
12/17/2021,RI,86.6,95
12/17/2021,SC,61.8,95
12/17/2021,SD,69.5,95
12/17/2021,TN,58.1,89.9
12/17/2021,TX,65.7,93.7
12/17/2021,UT,66.5,95
12/17/2021,VA,77.6,95
12/17/2021,VT,87.8,95
12/17/2021,WA,74.6,95
12/17/2021,WI,67.3,95
12/17/2021,WV,89.6,95
12/17/2021,WY,55.1,91.1
12/18/2021,AK,64.4,92.8
12/18/2021,AL,57.9,92.2
12/18/2021,AR,62,92.1
12/18/2021,AZ,66.3,94.8
12/18/2021,CA,81.4,95
12/18/2021,CO,73.5,95
12/18/2021,CT,87,95
12/18/2021,DC,86.1,95
12/18/2021,DE,75.6,95
12/18/2021,FL,73.5,95
12/18/2021,GA,60.4,91.8
12/18/2021,HI,83.8,95
12/18/2021,IA,64.1,95
12/18/2021,ID,51.7,92.4
12/18/2021,IL,71.2,94.9
12/18/2021,IN,57.2,90.7
12/18/2021,KS,68.2,95
12/18/2021,KY,61.8,94.3
12/18/2021,LA,56.7,89.6
12/18/2021,MA,88.9,95
12/18/2021,MD,79.1,95
12/18/2021,ME,84.6,95
12/18/2021,MI,62.7,94.1
12/18/2021,MN,70.7,95
12/18/2021,MO,61.6,93.2
12/18/2021,MS,55.2,89
12/18/2021,MT,61.5,93
12/18/2021,NC,74.2,95
12/18/2021,ND,61.6,95
12/18/2021,NE,65.6,95
12/18/2021,NH,94.4,95
12/18/2021,NJ,82.1,95
12/18/2021,NM,79.4,95
12/18/2021,NV,68.4,95
12/18/2021,NY,82,95
12/18/2021,OH,59.8,90.8
12/18/2021,OK,64.9,95
12/18/2021,OR,73.2,95
12/18/2021,PA,84.9,95
12/18/2021,RI,86.8,95
12/18/2021,SC,61.9,95
12/18/2021,SD,69.6,95
12/18/2021,TN,58.1,89.9
12/18/2021,TX,65.8,93.8
12/18/2021,UT,66.5,95
12/18/2021,VA,77.8,95
12/18/2021,VT,88,95
12/18/2021,WA,74.7,95
12/18/2021,WI,67.4,95
12/18/2021,WV,89.7,95
12/18/2021,WY,55.2,91.2
12/19/2021,AK,64.4,92.9
12/19/2021,AL,57.9,92.3
12/19/2021,AR,62.1,92.1
12/19/2021,AZ,66.4,94.9
12/19/2021,CA,81.6,95
12/19/2021,CO,73.6,95
12/19/2021,CT,87.1,95
12/19/2021,DC,86.3,95
12/19/2021,DE,75.6,95
12/19/2021,FL,73.6,95
12/19/2021,GA,60.4,91.9
12/19/2021,HI,83.8,95
12/19/2021,IA,64.1,95
12/19/2021,ID,51.8,92.4
12/19/2021,IL,71.4,95
12/19/2021,IN,57.3,90.7
12/19/2021,KS,68.3,95
12/19/2021,KY,61.8,94.3
12/19/2021,LA,56.8,89.6
12/19/2021,MA,89.1,95
12/19/2021,MD,79.2,95
12/19/2021,ME,84.6,95
12/19/2021,MI,62.8,94.1
12/19/2021,MN,70.8,95
12/19/2021,MO,61.7,93.3
12/19/2021,MS,55.2,89
12/19/2021,MT,61.5,93
12/19/2021,NC,74.3,95
12/19/2021,ND,61.6,95
12/19/2021,NE,65.6,95
12/19/2021,NH,94.6,95
12/19/2021,NJ,82.2,95
12/19/2021,NM,79.6,95
12/19/2021,NV,68.5,95
12/19/2021,NY,82.2,95
12/19/2021,OH,59.9,90.9
12/19/2021,OK,65,95
12/19/2021,OR,73.2,95
12/19/2021,PA,84.9,95
12/19/2021,RI,87,95
12/19/2021,SC,62,95
12/19/2021,SD,69.7,95
12/19/2021,TN,58.1,89.9
12/19/2021,TX,65.9,93.8
12/19/2021,UT,66.5,95
12/19/2021,VA,77.9,95
12/19/2021,VT,88.1,95
12/19/2021,WA,74.7,95
12/19/2021,WI,67.5,95
12/19/2021,WV,89.7,95
12/19/2021,WY,55.2,91.2
12/20/2021,AK,64.4,92.9
12/20/2021,AL,57.9,92.3
12/20/2021,AR,62.1,92.2
12/20/2021,AZ,66.5,95
12/20/2021,CA,81.7,95
12/20/2021,CO,73.7,95
12/20/2021,CT,87.3,95
12/20/2021,DC,86.5,95
12/20/2021,DE,75.6,95
12/20/2021,FL,73.7,95
12/20/2021,GA,60.4,91.9
12/20/2021,HI,83.8,95
12/20/2021,IA,64.1,95
12/20/2021,ID,51.8,92.5
12/20/2021,IL,71.5,95
12/20/2021,IN,57.4,90.8
12/20/2021,KS,68.4,95
12/20/2021,KY,61.9,94.4
12/20/2021,LA,56.8,89.6
12/20/2021,MA,89.3,95
12/20/2021,MD,79.3,95
12/20/2021,ME,84.7,95
12/20/2021,MI,62.9,94.2
12/20/2021,MN,70.8,95
12/20/2021,MO,61.8,93.4
12/20/2021,MS,55.2,89
12/20/2021,MT,61.5,93
12/20/2021,NC,74.5,95
12/20/2021,ND,61.6,95
12/20/2021,NE,65.7,95
12/20/2021,NH,94.9,95
12/20/2021,NJ,82.3,95
12/20/2021,NM,79.7,95
12/20/2021,NV,68.6,95
12/20/2021,NY,82.3,95
12/20/2021,OH,60,90.9
12/20/2021,OK,65.1,95
12/20/2021,OR,73.4,95
12/20/2021,PA,85.2,95
12/20/2021,RI,87.1,95
12/20/2021,SC,62.1,95
12/20/2021,SD,69.7,95
12/20/2021,TN,58.1,89.9
12/20/2021,TX,66,93.9
12/20/2021,UT,66.5,95
12/20/2021,VA,78,95
12/20/2021,VT,88.2,95
12/20/2021,WA,74.7,95
12/20/2021,WI,67.6,95
12/20/2021,WV,89.7,95
12/20/2021,WY,55.2,91.2
12/21/2021,AK,64.6,92.9
12/21/2021,AL,58,92.3
12/21/2021,AR,62.1,92.2
12/21/2021,AZ,66.5,95
12/21/2021,CA,81.7,95
12/21/2021,CO,73.8,95
12/21/2021,CT,87.4,95
12/21/2021,DC,86.7,95
12/21/2021,DE,75.6,95
12/21/2021,FL,73.8,95
12/21/2021,GA,60.5,91.9
12/21/2021,HI,85.3,95
12/21/2021,IA,64.3,95
12/21/2021,ID,51.8,92.5
12/21/2021,IL,71.7,95
12/21/2021,IN,57.4,90.8
12/21/2021,KS,68.5,95
12/21/2021,KY,61.9,94.4
12/21/2021,LA,56.9,89.6
12/21/2021,MA,89.4,95
12/21/2021,MD,79.5,95
12/21/2021,ME,84.9,95
12/21/2021,MI,62.9,94.2
12/21/2021,MN,70.9,95
12/21/2021,MO,61.8,93.4
12/21/2021,MS,55.2,89
12/21/2021,MT,61.6,93.1
12/21/2021,NC,74.6,95
12/21/2021,ND,61.7,95
12/21/2021,NE,65.8,95
12/21/2021,NH,95,95
12/21/2021,NJ,82.5,95
12/21/2021,NM,79.7,95
12/21/2021,NV,68.7,95
12/21/2021,NY,82.4,95
12/21/2021,OH,60,90.9
12/21/2021,OK,65.2,95
12/21/2021,OR,73.4,95
12/21/2021,PA,76.9,95
12/21/2021,RI,87.4,95
12/21/2021,SC,62.1,95
12/21/2021,SD,69.9,95
12/21/2021,TN,58.3,90
12/21/2021,TX,66.1,93.9
12/21/2021,UT,66.6,95
12/21/2021,VA,78.1,95
12/21/2021,VT,88.3,95
12/21/2021,WA,75,95
12/21/2021,WI,67.6,95
12/21/2021,WV,89.7,95
12/21/2021,WY,55.3,91.3
12/22/2021,AK,64.6,93
12/22/2021,AL,58,92.4
12/22/2021,AR,62.3,92.3
12/22/2021,AZ,66.6,95
